Year,Year_Level,Item_ID,Strand,LocationInStage,SequenceNumber,Item_Type,Item,Answer,StimulusList,Description,Substrand
2017,5,x00100728,Numeracy,1,7,TE,x00100728,,,Descriptor #1,Numbers
2017,3,x00100728,Numeracy,1,13,TE,x00100728,,,Descriptor #1,Numbers
2017,3,x00100728,Numeracy,1,13,TE,x00100728,,,Descriptor #1,Numbers
2017,3,x00100751,Numeracy,1,6,COMP,x00100751,,,Descriptor #1,Numbers
2017,3,x00100751,Numeracy,1,6,COMP,x00100751,,,Descriptor #1,Numbers
2017,5,x00101909,Reading,2,12,MCS,x00101909,,"[""dmrky179""]",Descriptor #1,Letters
2017,5,x00101909,Reading,2,12,MCS,x00101909,,"[""dmrky179""]",Descriptor #1,Letters
2017,7,x00101968,Reading,3,5,MC,x00101968,,"[""jhrhg504""]",Descriptor #1,Letters
2017,7,x00101968,Reading,3,5,MC,x00101968,,"[""jhrhg504""]",Descriptor #1,Letters
2017,5,x00100242,Grammar and Punctuation,2,7,TE,x00100242,,,Descriptor #1,Grammar
2017,5,x00100242,Grammar and Punctuation,2,7,TE,x00100242,,,Descriptor #1,Grammar
2017,5,x00101098,Numeracy,1,12,MC,x00101098,,,Descriptor #1,Numbers
2017,5,x00101098,Numeracy,1,12,MC,x00101098,,,Descriptor #1,Numbers
2017,9,x00101382,Numeracy,2,11,IC,x00101382,,,Descriptor #1,Numbers
2017,9,x00101382,Numeracy,2,11,IC,x00101382,,,Descriptor #1,Numbers
2017,5,x00101036,Numeracy,1,1,TS,x00101036,,,Descriptor #1,Numbers
2017,5,x00101036,Numeracy,1,1,TS,x00101036,,,Descriptor #1,Numbers
2017,5,x00100894,Numeracy,2,12,MC,x00100894,,,Descriptor #1,Numbers
2017,5,x00100894,Numeracy,2,12,MC,x00100894,,,Descriptor #1,Numbers
2017,5,x00101070,Numeracy,2,1,IGM,x00101070,,,Descriptor #1,Numbers
2017,5,x00101070,Numeracy,2,1,IGM,x00101070,,,Descriptor #1,Numbers
2017,9,x00102270,Reading,2,1,MC,x00102270,,"[""inmif089""]",Descriptor #1,Letters
2017,9,x00102270,Reading,2,1,MC,x00102270,,"[""inmif089""]",Descriptor #1,Letters
2017,3,x00100646,Numeracy,2,6,MC,x00100646,,,Descriptor #1,Numbers
2017,3,x00100646,Numeracy,2,6,MC,x00100646,,,Descriptor #1,Numbers
2017,3,x00102383,Spelling,2,2,IA,x00102383,,,Descriptor #1,Spelling
2017,3,x00102383,Spelling,2,2,IA,x00102383,,,Descriptor #1,Spelling
2017,3,x00100061,Grammar and Punctuation,1,8,ET,x00100061,,,Descriptor #1,Grammar
2017,3,x00100061,Grammar and Punctuation,1,8,ET,x00100061,,,Descriptor #1,Grammar
2017,7,x00100975,Numeracy,1,1,TE,x00100975,,,Descriptor #1,Numbers
2017,7,x00100975,Numeracy,1,1,TE,x00100975,,,Descriptor #1,Numbers
2017,5,x00100975,Numeracy,1,8,TE,x00100975,,,Descriptor #1,Numbers
2017,5,x00100975,Numeracy,1,8,TE,x00100975,,,Descriptor #1,Numbers
2017,3,x00100812,Numeracy,2,7,TE,x00100812,,,Descriptor #1,Numbers
2017,3,x00100812,Numeracy,2,7,TE,x00100812,,,Descriptor #1,Numbers
2017,5,x00100891,Numeracy,2,9,ET,x00100891,,,Descriptor #1,Numbers
2017,5,x00100891,Numeracy,2,9,ET,x00100891,,,Descriptor #1,Numbers
2017,5,x00100710,Numeracy,2,4,TE,x00100710,,,Descriptor #1,Numbers
2017,5,x00100710,Numeracy,2,4,TE,x00100710,,,Descriptor #1,Numbers
2017,3,x00100710,Numeracy,2,10,TE,x00100710,,,Descriptor #1,Numbers
2017,3,x00100710,Numeracy,2,10,TE,x00100710,,,Descriptor #1,Numbers
2017,3,x00102340,Spelling,1,3,TE,x00102340,,"[""dsrxq046""]",Descriptor #1,Spelling
2017,3,x00102340,Spelling,1,3,TE,x00102340,,"[""dsrxq046""]",Descriptor #1,Spelling
2017,9,x00101149,Numeracy,1,4,IO,x00101149,,,Descriptor #1,Numbers
2017,9,x00101149,Numeracy,1,4,IO,x00101149,,,Descriptor #1,Numbers
2017,7,x00101149,Numeracy,1,12,IO,x00101149,,,Descriptor #1,Numbers
2017,7,x00101149,Numeracy,1,12,IO,x00101149,,,Descriptor #1,Numbers
2017,7,x00102571,Spelling,1,4,TE,x00102571,,,Descriptor #1,Spelling
2017,7,x00102571,Spelling,1,4,TE,x00102571,,,Descriptor #1,Spelling
2017,3,x00101724,Reading,1,1,MC,x00101724,,"[""tlgnr648""]",Descriptor #1,Letters
2017,3,x00101724,Reading,1,1,MC,x00101724,,"[""tlgnr648""]",Descriptor #1,Letters
2017,5,x00101050,Numeracy,1,15,TE,x00101050,,,Descriptor #1,Numbers
2017,5,x00101050,Numeracy,1,15,TE,x00101050,,,Descriptor #1,Numbers
2017,9,x00101568,Numeracy,1,16,TE,x00101568,,,Descriptor #1,Numbers
2017,5,x00101019,Numeracy,2,1,MC,x00101019,,,Descriptor #1,Numbers
2017,5,x00101019,Numeracy,2,1,MC,x00101019,,,Descriptor #1,Numbers
2017,5,x00100311,Grammar and Punctuation,2,24,PO,x00100311,,,Descriptor #1,Grammar
2017,5,x00100311,Grammar and Punctuation,2,24,PO,x00100311,,,Descriptor #1,Grammar
2017,7,x00100436,Grammar and Punctuation,1,19,TE,x00100436,,,Descriptor #1,Grammar
2017,7,x00100436,Grammar and Punctuation,1,19,TE,x00100436,,,Descriptor #1,Grammar
2017,9,x00102073,Reading,4,16,TE,x00102073,,"[""xgpoz958""]",Descriptor #1,Letters
2017,9,x00102073,Reading,4,16,TE,x00102073,,"[""xgpoz958""]",Descriptor #1,Letters
2017,7,x00102073,Reading,2,8,TE,x00102073,,"[""xgpoz958""]",Descriptor #1,Letters
2017,7,x00102073,Reading,2,8,TE,x00102073,,"[""xgpoz958""]",Descriptor #1,Letters
2017,9,x00102073,Reading,2,16,TE,x00102073,,"[""xgpoz958""]",Descriptor #1,Letters
2017,9,x00102073,Reading,2,16,TE,x00102073,,"[""xgpoz958""]",Descriptor #1,Letters
2017,5,x00101775,Reading,3,6,MC,x00101775,,"[""qssck980""]",Descriptor #1,Letters
2017,5,x00101775,Reading,3,6,MC,x00101775,,"[""qssck980""]",Descriptor #1,Letters
2017,9,x00102315,Reading,2,12,PO,x00102315,,"[""tjtly963""]",Descriptor #1,Letters
2017,9,x00102315,Reading,2,12,PO,x00102315,,"[""tjtly963""]",Descriptor #1,Letters
2017,7,x00102086,Reading,1,4,MC,x00102086,,"[""ktjdu810""]",Descriptor #1,Letters
2017,7,x00102086,Reading,1,4,MC,x00102086,,"[""ktjdu810""]",Descriptor #1,Letters
2017,9,x00102086,Reading,1,12,MC,x00102086,,"[""ktjdu810""]",Descriptor #1,Letters
2017,9,x00102086,Reading,1,12,MC,x00102086,,"[""ktjdu810""]",Descriptor #1,Letters
2017,5,x00100914,Numeracy,3,15,MC,x00100914,,,Descriptor #1,Numbers
2017,5,x00100914,Numeracy,3,15,MC,x00100914,,,Descriptor #1,Numbers
2017,5,x00100822,Numeracy,1,10,MC,x00100822,,,Descriptor #1,Numbers
2017,5,x00100822,Numeracy,1,10,MC,x00100822,,,Descriptor #1,Numbers
2017,3,x00100822,Numeracy,1,2,MC,x00100822,,,Descriptor #1,Numbers
2017,3,x00100822,Numeracy,1,2,MC,x00100822,,,Descriptor #1,Numbers
2017,7,x00100414,Grammar and Punctuation,2,23,SP,x00100414,,,Descriptor #1,Grammar
2017,7,x00100414,Grammar and Punctuation,2,23,SP,x00100414,,,Descriptor #1,Grammar
2017,5,x00102437,Spelling,1,2,TE,x00102437,,"[""trcaq176""]",Descriptor #1,Spelling
2017,5,x00102437,Spelling,1,2,TE,x00102437,,"[""trcaq176""]",Descriptor #1,Spelling
2017,9,x00100611,Grammar and Punctuation,2,12,TE,x00100611,,,Descriptor #1,Grammar
2017,9,x00100611,Grammar and Punctuation,2,12,TE,x00100611,,,Descriptor #1,Grammar
2017,9,x00100498,Grammar and Punctuation,2,3,MC,x00100498,,,Descriptor #1,Grammar
2017,9,x00100498,Grammar and Punctuation,2,3,MC,x00100498,,,Descriptor #1,Grammar
2017,7,x00102537,Spelling,1,4,TE,x00102537,,"[""amhkb904""]",Descriptor #1,Spelling
2017,7,x00102537,Spelling,1,4,TE,x00102537,,"[""amhkb904""]",Descriptor #1,Spelling
2017,7,x00101172,Numeracy,2,16,TE,x00101172,,,Descriptor #1,Numbers
2017,3,x00100115,Grammar and Punctuation,1,10,IGM,x00100115,,,Descriptor #1,Grammar
2017,3,x00100115,Grammar and Punctuation,1,10,IGM,x00100115,,,Descriptor #1,Grammar
2017,9,x00102637,Spelling,1,6,TE,x00102637,,"[""zecjf068""]",Descriptor #1,Spelling
2017,9,x00102637,Spelling,1,6,TE,x00102637,,"[""zecjf068""]",Descriptor #1,Spelling
2017,5,x00101914,Reading,1,1,TE,x00101914,,"[""qiztx379""]",Descriptor #1,Letters
2017,5,x00101914,Reading,1,1,TE,x00101914,,"[""qiztx379""]",Descriptor #1,Letters
2017,3,x00101574,Reading,1,5,TS,x00101574,,"[""isuxt528""]",Descriptor #1,Letters
2017,3,x00101574,Reading,1,5,TS,x00101574,,"[""isuxt528""]",Descriptor #1,Letters
2017,9,x00102631-03-AIA,Spelling,1,4,TE,x00102631-03-AIA,,"[""xsytk731""]",Descriptor #1,Spelling
2017,5,x00100651,Numeracy,2,5,TE,x00100651,,,Descriptor #1,Numbers
2017,5,x00100651,Numeracy,2,5,TE,x00100651,,,Descriptor #1,Numbers
2017,5,x00100651,Numeracy,4,5,TE,x00100651,,,Descriptor #1,Numbers
2017,5,x00100651,Numeracy,4,5,TE,x00100651,,,Descriptor #1,Numbers
2017,3,x00100651,Numeracy,2,11,TE,x00100651,,,Descriptor #1,Numbers
2017,3,x00100651,Numeracy,2,11,TE,x00100651,,,Descriptor #1,Numbers
2017,3,x00102414,Spelling,1,1,TS,x00102414,,,Descriptor #1,Spelling
2017,3,x00102414,Spelling,1,1,TS,x00102414,,,Descriptor #1,Spelling
2017,3,x00100834,Numeracy,1,13,MC,x00100834,,,Descriptor #1,Numbers
2017,9,x00101532,Numeracy,1,16,TE,x00101532,,,Descriptor #1,Numbers
2017,5,x00101848,Reading,1,15,MC,x00101848,,"[""ymtqm383""]",Descriptor #1,Letters
2017,5,x00101848,Reading,1,15,MC,x00101848,,"[""ymtqm383""]",Descriptor #1,Letters
2017,5,x00102457,Spelling,1,8,MCS,x00102457,,,Descriptor #1,Spelling
2017,5,x00102457,Spelling,1,8,MCS,x00102457,,,Descriptor #1,Spelling
2017,5,x00100226,Grammar and Punctuation,1,17,MC,x00100226,,,Descriptor #1,Grammar
2017,5,x00100226,Grammar and Punctuation,1,17,MC,x00100226,,,Descriptor #1,Grammar
2017,7,x00100460,Grammar and Punctuation,2,17,MC,x00100460,,,Descriptor #1,Grammar
2017,7,x00100460,Grammar and Punctuation,2,17,MC,x00100460,,,Descriptor #1,Grammar
2017,9,x00101495,Numeracy,1,16,MC,x00101495,,,Descriptor #1,Numbers
2017,9,x00101495,Numeracy,1,16,MC,x00101495,,,Descriptor #1,Numbers
2017,9,x00100605,Grammar and Punctuation,2,6,TE,x00100605,,,Descriptor #1,Grammar
2017,9,x00100605,Grammar and Punctuation,2,6,TE,x00100605,,,Descriptor #1,Grammar
2017,5,x00101893,Reading,1,12,IO,x00101893,,"[""mukgb165""]",Descriptor #1,Letters
2017,5,x00101893,Reading,1,12,IO,x00101893,,"[""mukgb165""]",Descriptor #1,Letters
2017,7,x00102001,Reading,1,4,MC,x00102001,,"[""wxnrj794""]",Descriptor #1,Letters
2017,7,x00102001,Reading,1,4,MC,x00102001,,"[""wxnrj794""]",Descriptor #1,Letters
2017,9,x00101387,Numeracy,2,16,MC,x00101387,,,Descriptor #1,Numbers
2017,9,x00101387,Numeracy,2,16,MC,x00101387,,,Descriptor #1,Numbers
2017,9,x00101147,Numeracy,1,2,MC,x00101147,,,Descriptor #1,Numbers
2017,9,x00101147,Numeracy,1,2,MC,x00101147,,,Descriptor #1,Numbers
2017,7,x00101147,Numeracy,1,10,MC,x00101147,,,Descriptor #1,Numbers
2017,7,x00101147,Numeracy,1,10,MC,x00101147,,,Descriptor #1,Numbers
2017,7,x00102035,Reading,1,4,MC,x00102035,,"[""edwbd105""]",Descriptor #1,Letters
2017,7,x00102035,Reading,1,4,MC,x00102035,,"[""edwbd105""]",Descriptor #1,Letters
2017,9,x00101446,Numeracy,2,3,MC,x00101446,,,Descriptor #1,Numbers
2017,9,x00101446,Numeracy,2,3,MC,x00101446,,,Descriptor #1,Numbers
2017,5,x00102487,Spelling,2,8,MC,x00102487,,,Descriptor #1,Spelling
2017,5,x00102487,Spelling,2,8,MC,x00102487,,,Descriptor #1,Spelling
2017,5,x00102494,Spelling,1,5,TE,x00102494,,,Descriptor #1,Spelling
2017,5,x00102494,Spelling,1,5,TE,x00102494,,,Descriptor #1,Spelling
2017,7,x00101252,Numeracy,1,7,MC,x00101252,,,Descriptor #1,Numbers
2017,7,x00101252,Numeracy,1,7,MC,x00101252,,,Descriptor #1,Numbers
2017,3,x00100033,Grammar and Punctuation,2,6,TE,x00100033,,,Descriptor #1,Grammar
2017,3,x00100033,Grammar and Punctuation,2,6,TE,x00100033,,,Descriptor #1,Grammar
2017,9,x00101547,Numeracy,2,14,MC,x00101547,,,Descriptor #1,Numbers
2017,9,x00101547,Numeracy,2,14,MC,x00101547,,,Descriptor #1,Numbers
2017,3,x00101636,Reading,1,11,MC,x00101636,,"[""tyihc048""]",Descriptor #1,Letters
2017,3,x00101636,Reading,1,11,MC,x00101636,,"[""tyihc048""]",Descriptor #1,Letters
2017,7,x00100393,Grammar and Punctuation,2,2,IGM,x00100393,,,Descriptor #1,Grammar
2017,7,x00100393,Grammar and Punctuation,2,2,IGM,x00100393,,,Descriptor #1,Grammar
2017,7,x00102554,Spelling,1,7,PO,x00102554,,,Descriptor #1,Spelling
2017,7,x00102554,Spelling,1,7,PO,x00102554,,,Descriptor #1,Spelling
2017,9,x00100516,Grammar and Punctuation,2,21,MC,x00100516,,,Descriptor #1,Grammar
2017,9,x00100516,Grammar and Punctuation,2,21,MC,x00100516,,,Descriptor #1,Grammar
2017,3,x00100734,Numeracy,2,4,MC,x00100734,,,Descriptor #1,Numbers
2017,3,x00100734,Numeracy,2,4,MC,x00100734,,,Descriptor #1,Numbers
2017,5,x00101002,Numeracy,1,1,TE,x00101002,,,Descriptor #1,Numbers
2017,5,x00101002,Numeracy,1,1,TE,x00101002,,,Descriptor #1,Numbers
2017,3,x00100012,Grammar and Punctuation,1,11,MC,x00100012,,,Descriptor #1,Grammar
2017,3,x00100012,Grammar and Punctuation,1,11,MC,x00100012,,,Descriptor #1,Grammar
2017,5,x00100652,Numeracy,2,6,MC,x00100652,,,Descriptor #1,Numbers
2017,5,x00100652,Numeracy,2,6,MC,x00100652,,,Descriptor #1,Numbers
2017,5,x00100652,Numeracy,4,6,MC,x00100652,,,Descriptor #1,Numbers
2017,5,x00100652,Numeracy,4,6,MC,x00100652,,,Descriptor #1,Numbers
2017,3,x00100652,Numeracy,2,12,MC,x00100652,,,Descriptor #1,Numbers
2017,3,x00100652,Numeracy,2,12,MC,x00100652,,,Descriptor #1,Numbers
2017,5,x00100193,Grammar and Punctuation,2,10,MC,x00100193,,,Descriptor #1,Grammar
2017,5,x00100193,Grammar and Punctuation,2,10,MC,x00100193,,,Descriptor #1,Grammar
2017,5,x00100637,Numeracy,1,6,TE,x00100637,,,Descriptor #1,Numbers
2017,5,x00100637,Numeracy,1,6,TE,x00100637,,,Descriptor #1,Numbers
2017,5,x00100637,Numeracy,3,6,TE,x00100637,,,Descriptor #1,Numbers
2017,5,x00100637,Numeracy,3,6,TE,x00100637,,,Descriptor #1,Numbers
2017,3,x00100637,Numeracy,1,12,TE,x00100637,,,Descriptor #1,Numbers
2017,3,x00100637,Numeracy,1,12,TE,x00100637,,,Descriptor #1,Numbers
2017,9,x00100622,Grammar and Punctuation,2,23,MC,x00100622,,,Descriptor #1,Grammar
2017,9,x00100622,Grammar and Punctuation,2,23,MC,x00100622,,,Descriptor #1,Grammar
2017,7,x00101966,Reading,3,3,MC,x00101966,,"[""wehxc022""]",Descriptor #1,Letters
2017,7,x00101966,Reading,3,3,MC,x00101966,,"[""wehxc022""]",Descriptor #1,Letters
2017,9,x00102307,Reading,2,4,MC,x00102307,,"[""olwxd793""]",Descriptor #1,Letters
2017,9,x00102307,Reading,2,4,MC,x00102307,,"[""olwxd793""]",Descriptor #1,Letters
2017,3,x00102346,Spelling,2,2,TE,x00102346,,"[""smawt358""]",Descriptor #1,Spelling
2017,3,x00102346,Spelling,2,2,TE,x00102346,,"[""smawt358""]",Descriptor #1,Spelling
2017,5,x00100942,Numeracy,1,9,COMP,x00100942,,,Descriptor #1,Numbers
2017,5,x00100942,Numeracy,1,9,COMP,x00100942,,,Descriptor #1,Numbers
2017,7,x00100942,Numeracy,1,2,COMP,x00100942,,,Descriptor #1,Numbers
2017,7,x00100942,Numeracy,1,2,COMP,x00100942,,,Descriptor #1,Numbers
2017,9,x00100578,Grammar and Punctuation,1,5,IGO,x00100578,,,Descriptor #1,Grammar
2017,9,x00100578,Grammar and Punctuation,1,5,IGO,x00100578,,,Descriptor #1,Grammar
2017,5,x00101715,Reading,2,14,MC,x00101715,,"[""beaom417""]",Descriptor #1,Letters
2017,5,x00101715,Reading,2,14,MC,x00101715,,"[""beaom417""]",Descriptor #1,Letters
2017,3,x00101715,Reading,2,6,MC,x00101715,,"[""beaom417""]",Descriptor #1,Letters
2017,3,x00101715,Reading,2,6,MC,x00101715,,"[""beaom417""]",Descriptor #1,Letters
2017,3,x00100006,Grammar and Punctuation,1,5,MC,x00100006,,,Descriptor #1,Grammar
2017,3,x00100006,Grammar and Punctuation,1,5,MC,x00100006,,,Descriptor #1,Grammar
2017,3,x00100067,Grammar and Punctuation,1,14,MC,x00100067,,,Descriptor #1,Grammar
2017,3,x00100067,Grammar and Punctuation,1,14,MC,x00100067,,,Descriptor #1,Grammar
2017,7,x00102566,Spelling,2,9,MC,x00102566,,,Descriptor #1,Spelling
2017,7,x00102566,Spelling,2,9,MC,x00102566,,,Descriptor #1,Spelling
2017,9,x00101164,Numeracy,2,1,IO,x00101164,,,Descriptor #1,Numbers
2017,9,x00101164,Numeracy,2,1,IO,x00101164,,,Descriptor #1,Numbers
2017,7,x00101164,Numeracy,2,9,IO,x00101164,,,Descriptor #1,Numbers
2017,7,x00101164,Numeracy,2,9,IO,x00101164,,,Descriptor #1,Numbers
2017,5,x00101077,Numeracy,2,8,MC,x00101077,,,Descriptor #1,Numbers
2017,5,x00101077,Numeracy,2,8,MC,x00101077,,,Descriptor #1,Numbers
2017,3,x00101678,Reading,1,11,ET,x00101678,,"[""ddnda663""]",Descriptor #1,Letters
2017,3,x00101678,Reading,1,11,ET,x00101678,,"[""ddnda663""]",Descriptor #1,Letters
2017,7,x00100319,Grammar and Punctuation,1,6,MC,x00100319,,,Descriptor #1,Grammar
2017,7,x00100319,Grammar and Punctuation,1,6,MC,x00100319,,,Descriptor #1,Grammar
2017,5,x00100250,Grammar and Punctuation,2,15,TE,x00100250,,,Descriptor #1,Grammar
2017,5,x00100250,Grammar and Punctuation,2,15,TE,x00100250,,,Descriptor #1,Grammar
2017,5,x00100192,Grammar and Punctuation,2,9,MC,x00100192,,,Descriptor #1,Grammar
2017,5,x00100192,Grammar and Punctuation,2,9,MC,x00100192,,,Descriptor #1,Grammar
2017,7,x00100407,Grammar and Punctuation,2,16,TE,x00100407,,,Descriptor #1,Grammar
2017,7,x00100407,Grammar and Punctuation,2,16,TE,x00100407,,,Descriptor #1,Grammar
2017,3,x00100015,Grammar and Punctuation,1,14,MC,x00100015,,,Descriptor #1,Grammar
2017,3,x00100015,Grammar and Punctuation,1,14,MC,x00100015,,,Descriptor #1,Grammar
2017,9,x00102289,Reading,1,3,MC,x00102289,,"[""dglly011""]",Descriptor #1,Letters
2017,9,x00102289,Reading,1,3,MC,x00102289,,"[""dglly011""]",Descriptor #1,Letters
2017,9,x00102638-03-AIA,Spelling,2,4,TE,x00102638-03-AIA,,"[""agpcx001""]",Descriptor #1,Spelling
2017,9,x00100482,Grammar and Punctuation,1,13,MC,x00100482,,,Descriptor #1,Grammar
2017,9,x00100482,Grammar and Punctuation,1,13,MC,x00100482,,,Descriptor #1,Grammar
2017,5,x00100836,Numeracy,2,9,IGO,x00100836,,,Descriptor #1,Numbers
2017,5,x00100836,Numeracy,2,9,IGO,x00100836,,,Descriptor #1,Numbers
2017,3,x00100836,Numeracy,2,1,IGO,x00100836,,,Descriptor #1,Numbers
2017,3,x00100836,Numeracy,2,1,IGO,x00100836,,,Descriptor #1,Numbers
2017,5,x00102502,Spelling,2,2,MC,x00102502,,,Descriptor #1,Spelling
2017,5,x00102502,Spelling,2,2,MC,x00102502,,,Descriptor #1,Spelling
2017,5,x00101123,Numeracy,1,3,MC,x00101123,,,Descriptor #1,Numbers
2017,5,x00101123,Numeracy,1,3,MC,x00101123,,,Descriptor #1,Numbers
2017,7,x00102115,Reading,2,16,TE,x00102115,,"[""lgajv123""]",Descriptor #1,Letters
2017,7,x00102115,Reading,2,16,TE,x00102115,,"[""lgajv123""]",Descriptor #1,Letters
2017,7,x00102050,Reading,1,2,MC,x00102050,,"[""olulu030""]",Descriptor #1,Letters
2017,7,x00102050,Reading,1,2,MC,x00102050,,"[""olulu030""]",Descriptor #1,Letters
2017,9,x00102050,Reading,1,10,MC,x00102050,,"[""olulu030""]",Descriptor #1,Letters
2017,9,x00102050,Reading,1,10,MC,x00102050,,"[""olulu030""]",Descriptor #1,Letters
2017,9,x00102050,Reading,3,10,MC,x00102050,,"[""olulu030""]",Descriptor #1,Letters
2017,9,x00102050,Reading,3,10,MC,x00102050,,"[""olulu030""]",Descriptor #1,Letters
2017,3,x00100752,Numeracy,1,7,IA,x00100752,,,Descriptor #1,Numbers
2017,3,x00100752,Numeracy,1,7,IA,x00100752,,,Descriptor #1,Numbers
2017,3,x00101610,Reading,3,13,MC,x00101610,,"[""owmaa153""]",Descriptor #1,Letters
2017,3,x00101610,Reading,3,13,MC,x00101610,,"[""owmaa153""]",Descriptor #1,Letters
2017,9,x00100601,Grammar and Punctuation,2,2,MC,x00100601,,,Descriptor #1,Grammar
2017,9,x00100601,Grammar and Punctuation,2,2,MC,x00100601,,,Descriptor #1,Grammar
2017,3,x00100747,Numeracy,1,2,IGGM,x00100747,,,Descriptor #1,Numbers
2017,3,x00100747,Numeracy,1,2,IGGM,x00100747,,,Descriptor #1,Numbers
2017,3,x00101660,Reading,1,7,IGA,x00101660,,"[""ramns527""]",Descriptor #1,Letters
2017,3,x00101660,Reading,1,7,IGA,x00101660,,"[""ramns527""]",Descriptor #1,Letters
2017,7,x00102047,Reading,1,16,IGO,x00102047,,"[""iqjnd023""]",Descriptor #1,Letters
2017,7,x00102047,Reading,1,16,IGO,x00102047,,"[""iqjnd023""]",Descriptor #1,Letters
2017,5,x00101112,Numeracy,2,9,MC,x00101112,,,Descriptor #1,Numbers
2017,5,x00101112,Numeracy,2,9,MC,x00101112,,,Descriptor #1,Numbers
2017,9,x00101535,Numeracy,2,2,MC,x00101535,,,Descriptor #1,Numbers
2017,9,x00101535,Numeracy,2,2,MC,x00101535,,,Descriptor #1,Numbers
2017,5,x00100931,Numeracy,4,15,MC,x00100931,,,Descriptor #1,Numbers
2017,5,x00100931,Numeracy,4,15,MC,x00100931,,,Descriptor #1,Numbers
2017,9,x00101559,Numeracy,1,8,HS,x00101559,,,Descriptor #1,Numbers
2017,9,x00101559,Numeracy,1,8,HS,x00101559,,,Descriptor #1,Numbers
2017,9,x00102141,Reading,1,8,PO,x00102141,,"[""kpavn626""]",Descriptor #1,Letters
2017,9,x00102141,Reading,1,8,PO,x00102141,,"[""kpavn626""]",Descriptor #1,Letters
2017,7,x00100998,Numeracy,2,7,IM,x00100998,,,Descriptor #1,Numbers
2017,7,x00100998,Numeracy,2,7,IM,x00100998,,,Descriptor #1,Numbers
2017,5,x00100998,Numeracy,2,14,IM,x00100998,,,Descriptor #1,Numbers
2017,5,x00100998,Numeracy,2,14,IM,x00100998,,,Descriptor #1,Numbers
2017,7,x00102576,Spelling,1,9,TE,x00102576,,,Descriptor #1,Spelling
2017,7,x00102576,Spelling,1,9,TE,x00102576,,,Descriptor #1,Spelling
2017,3,x00100656,Numeracy,3,1,TE,x00100656,,,Descriptor #1,Numbers
2017,3,x00100656,Numeracy,3,1,TE,x00100656,,,Descriptor #1,Numbers
2017,3,x00100803,Numeracy,1,13,MC,x00100803,,,Descriptor #1,Numbers
2017,3,x00100803,Numeracy,1,13,MC,x00100803,,,Descriptor #1,Numbers
2017,7,x00100327,Grammar and Punctuation,1,14,MC,x00100327,,,Descriptor #1,Grammar
2017,7,x00100327,Grammar and Punctuation,1,14,MC,x00100327,,,Descriptor #1,Grammar
2017,3,x00101575,Reading,1,6,TE,x00101575,,"[""lrwxt576""]",Descriptor #1,Letters
2017,3,x00101575,Reading,1,6,TE,x00101575,,"[""lrwxt576""]",Descriptor #1,Letters
2017,7,x00100468,Grammar and Punctuation,2,25,MC,x00100468,,,Descriptor #1,Grammar
2017,7,x00100468,Grammar and Punctuation,2,25,MC,x00100468,,,Descriptor #1,Grammar
2017,9,x00102292,Reading,1,6,TE,x00102292,,"[""jbssn939""]",Descriptor #1,Letters
2017,9,x00102292,Reading,1,6,TE,x00102292,,"[""jbssn939""]",Descriptor #1,Letters
2017,7,x00101987,Reading,4,7,MC,x00101987,,"[""ylbqr899""]",Descriptor #1,Letters
2017,7,x00101987,Reading,4,7,MC,x00101987,,"[""ylbqr899""]",Descriptor #1,Letters
2017,5,x00101822,Reading,2,5,MC,x00101822,,"[""blxab516""]",Descriptor #1,Letters
2017,5,x00101822,Reading,2,5,MC,x00101822,,"[""blxab516""]",Descriptor #1,Letters
2017,5,x00100275,Grammar and Punctuation,1,14,IM,x00100275,,,Descriptor #1,Grammar
2017,5,x00100275,Grammar and Punctuation,1,14,IM,x00100275,,,Descriptor #1,Grammar
2017,5,x00102455,Spelling,1,6,TE,x00102455,,,Descriptor #1,Spelling
2017,5,x00102455,Spelling,1,6,TE,x00102455,,,Descriptor #1,Spelling
2017,9,x00101171,Numeracy,2,8,IA,x00101171,,,Descriptor #1,Numbers
2017,9,x00101171,Numeracy,2,8,IA,x00101171,,,Descriptor #1,Numbers
2017,7,x00101171,Numeracy,2,16,IA,x00101171,,,Descriptor #1,Numbers
2017,7,x00101171,Numeracy,2,16,IA,x00101171,,,Descriptor #1,Numbers
2017,7,x00100324,Grammar and Punctuation,1,11,TE,x00100324,,,Descriptor #1,Grammar
2017,7,x00100324,Grammar and Punctuation,1,11,TE,x00100324,,,Descriptor #1,Grammar
2017,7,x00102613,Spelling,1,4,IA,x00102613,,,Descriptor #1,Spelling
2017,7,x00102613,Spelling,1,4,IA,x00102613,,,Descriptor #1,Spelling
2017,3,x00100028,Grammar and Punctuation,2,1,TE,x00100028,,,Descriptor #1,Grammar
2017,3,x00100028,Grammar and Punctuation,2,1,TE,x00100028,,,Descriptor #1,Grammar
2017,7,x00100392,Grammar and Punctuation,2,1,TE,x00100392,,,Descriptor #1,Grammar
