Test,Level,Domain,Type,Testlet Name,Testlet Location In Stage,Testlet Node,Testlet Max. Score," Item Subdomain",Item Descriptor,Item Difficulty,Item Max. Score,Correct Answer,Item Type,Marking Type,Exemplar URL,Item RefID
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,IGM,AS,https://www.assessform.edu.au/Exemplar/1,7a4eab29-060f-4a36-a43d-f39ab0b544aa
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,IGM,AS,https://www.assessform.edu.au/Exemplar/1,7a4eab29-060f-4a36-a43d-f39ab0b544aa
Numeracy Year 7,7,Numeracy,Normal,B1,1,B,16,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7a4f9057-8a1c-4679-8a71-ac566dd5a869
Numeracy Year 7,7,Numeracy,Normal,B1,1,B,16,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7a4f9057-8a1c-4679-8a71-ac566dd5a869
Spelling Year 9,9,Spelling,Normal,SD1,1,SD,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7a6329c6-aef4-4507-bdda-be74c1bac9c1
Spelling Year 9,9,Spelling,Normal,SD1,1,SD,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7a6329c6-aef4-4507-bdda-be74c1bac9c1
Spelling Year 5,5,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7acb4a18-60f5-4e70-a72c-0a6357e18ee8
Spelling Year 5,5,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7acb4a18-60f5-4e70-a72c-0a6357e18ee8
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,IA,AS,https://www.assessform.edu.au/Exemplar/1,7ada87a3-3251-4718-946f-bc537d0fac5f
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,IA,AS,https://www.assessform.edu.au/Exemplar/1,7ada87a3-3251-4718-946f-bc537d0fac5f
Numeracy Year 9,9,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7af3bd99-75a9-4ff0-a4d4-d6c154b9a1a8
Numeracy Year 9,9,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7af3bd99-75a9-4ff0-a4d4-d6c154b9a1a8
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,COMP,AS,https://www.assessform.edu.au/Exemplar/1,7b370c2f-8f2f-4382-bf24-af3422fa76a1
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,COMP,AS,https://www.assessform.edu.au/Exemplar/1,7b370c2f-8f2f-4382-bf24-af3422fa76a1
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7b55f8ac-1709-45ef-91f2-9bc13f168ced
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7b55f8ac-1709-45ef-91f2-9bc13f168ced
Numeracy Year 3,3,Numeracy,Normal,C1,1,C,13,Numbers,Descriptor #1,3,1,,IGO,AS,https://www.assessform.edu.au/Exemplar/1,7b833279-46b6-401d-a35a-0e2011eab8f1
Numeracy Year 3,3,Numeracy,Normal,C1,1,C,13,Numbers,Descriptor #1,3,1,,IGO,AS,https://www.assessform.edu.au/Exemplar/1,7b833279-46b6-401d-a35a-0e2011eab8f1
Numeracy Year 7,7,Numeracy,Normal,F1,1,F,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7bfda0a6-9079-45f4-8c5c-a3d6fca56e84
Numeracy Year 7,7,Numeracy,Normal,F1,1,F,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7bfda0a6-9079-45f4-8c5c-a3d6fca56e84
Reading Year 5,5,Reading,Normal,B2,2,B,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7cbb3029-fba8-4707-8ec3-2c5fbfb709ab
Reading Year 5,5,Reading,Normal,B2,2,B,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7cbb3029-fba8-4707-8ec3-2c5fbfb709ab
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7ceb9c67-2fcc-4042-890a-ded632c251bf
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7ceb9c67-2fcc-4042-890a-ded632c251bf
Numeracy Year 9,9,Numeracy,Normal,NC2,2,NC,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7cf42e0f-bf43-4825-a3e6-7b84135de3a5
Numeracy Year 7,7,Numeracy,Normal,E1,1,E,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7d17d8a8-2dd1-4741-8b31-f0c30a28c842
Numeracy Year 5,5,Numeracy,Normal,B1,1,B,15,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7d295c36-6984-4806-92c1-2bebefbca7e8
Numeracy Year 5,5,Numeracy,Normal,B1,1,B,15,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7d295c36-6984-4806-92c1-2bebefbca7e8
Numeracy Year 3,3,Numeracy,Normal,E1,1,E,13,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7d295c36-6984-4806-92c1-2bebefbca7e8
Numeracy Year 3,3,Numeracy,Normal,E1,1,E,13,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7d295c36-6984-4806-92c1-2bebefbca7e8
Reading Year 9,9,Reading,Normal,D1,1,D,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7d3e18cb-6746-44c2-85bc-9b969d9e4e42
Reading Year 9,9,Reading,Normal,D1,1,D,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7d3e18cb-6746-44c2-85bc-9b969d9e4e42
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7d73e644-4799-4494-a8d4-b397ec2bbde5
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7d73e644-4799-4494-a8d4-b397ec2bbde5
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7d8bbf90-f9cb-4f7d-a08a-3052daa34de0
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7d8bbf90-f9cb-4f7d-a08a-3052daa34de0
Reading Year 3,3,Reading,Normal,C1,1,C,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7e162b12-ce3c-4c44-a38e-a97dc6c3a136
Reading Year 3,3,Reading,Normal,C1,1,C,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7e162b12-ce3c-4c44-a38e-a97dc6c3a136
Spelling Year 7,7,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7e43f79f-8af9-4770-95bb-4ef83dc842e5
Spelling Year 7,7,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7e43f79f-8af9-4770-95bb-4ef83dc842e5
Reading Year 3,3,Reading,Normal,A4,4,A,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7e4c60ad-c2ea-47fa-b296-73644be0372b
Reading Year 3,3,Reading,Normal,A4,4,A,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7e4c60ad-c2ea-47fa-b296-73644be0372b
Numeracy Year 9,9,Numeracy,Normal,C1,1,C,16,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7ea2a45e-c18c-4b28-8c0e-e9d9326eb9bf
Numeracy Year 9,9,Numeracy,Normal,C1,1,C,16,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7ea2a45e-c18c-4b28-8c0e-e9d9326eb9bf
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7eb5fa83-1d1a-450e-b4e3-6b4b3a78a8f5
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7eb5fa83-1d1a-450e-b4e3-6b4b3a78a8f5
Numeracy Year 7,7,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7ebb9b4a-ccb9-44b2-a42c-3279343aa256
Numeracy Year 7,7,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7ebb9b4a-ccb9-44b2-a42c-3279343aa256
Numeracy Year 9,9,Numeracy,Normal,CA2,2,CA,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7ecfad6c-1383-41ac-8d0a-bff2ecc78241
Numeracy Year 9,9,Numeracy,Normal,CA2,2,CA,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7ecfad6c-1383-41ac-8d0a-bff2ecc78241
Numeracy Year 5,5,Numeracy,Normal,A4,4,A,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7ed6d13c-c34b-486d-8f13-b2333789d276
Numeracy Year 5,5,Numeracy,Normal,A4,4,A,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7ed6d13c-c34b-486d-8f13-b2333789d276
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7ef15fc9-677f-4c69-b673-aa9fa9c709bb
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7ef15fc9-677f-4c69-b673-aa9fa9c709bb
Numeracy Year 7,7,Numeracy,Normal,D1,1,D,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7f0b2471-b702-48f6-8d03-c12706a5b155
Numeracy Year 7,7,Numeracy,Normal,D1,1,D,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7f0b2471-b702-48f6-8d03-c12706a5b155
Numeracy Year 9,9,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,SP,AS,https://www.assessform.edu.au/Exemplar/1,7f10c03b-f7d4-40c1-b03c-916caccfbcde
Numeracy Year 9,9,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,SP,AS,https://www.assessform.edu.au/Exemplar/1,7f10c03b-f7d4-40c1-b03c-916caccfbcde
Reading Year 9,9,Reading,Normal,E2,2,E,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7f64e0a3-a01a-4bb0-bffe-8ad495aeddf7
Reading Year 9,9,Reading,Normal,E2,2,E,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7f64e0a3-a01a-4bb0-bffe-8ad495aeddf7
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7f8c2cdf-dc8c-4887-a84e-6cbffd99df33
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7f8c2cdf-dc8c-4887-a84e-6cbffd99df33
Numeracy Year 3,3,Numeracy,Normal,CA2,2,CA,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7fbbdea9-31fc-467f-9ce3-7bc0d5db812b
Numeracy Year 3,3,Numeracy,Normal,CA2,2,CA,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7fbbdea9-31fc-467f-9ce3-7bc0d5db812b
Numeracy Year 5,5,Numeracy,Normal,D2,2,D,15,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,7fcab05b-3233-46ff-8675-3f40b031c2fe
Numeracy Year 7,7,Numeracy,Normal,B1,1,B,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7fd26fda-3e11-4068-8ac4-5f643d9419b9
Numeracy Year 7,7,Numeracy,Normal,B1,1,B,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,7fd26fda-3e11-4068-8ac4-5f643d9419b9
Numeracy Year 3,3,Numeracy,Normal,NC2,2,NC,13,Numbers,Descriptor #1,3,1,,IGA,AS,https://www.assessform.edu.au/Exemplar/1,7ff20c92-c158-436e-9cb8-d55cc11b2798
Numeracy Year 3,3,Numeracy,Normal,NC2,2,NC,13,Numbers,Descriptor #1,3,1,,IGA,AS,https://www.assessform.edu.au/Exemplar/1,7ff20c92-c158-436e-9cb8-d55cc11b2798
Reading Year 5,5,Reading,Normal,E2,2,E,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,8040d968-88db-4690-b4e9-345697d9c9c9
Reading Year 5,5,Reading,Normal,E2,2,E,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,8040d968-88db-4690-b4e9-345697d9c9c9
Spelling Year 9,9,Spelling,Normal,PD1,1,PD,10,Spelling,Descriptor #1,3,1,,IGO,AS,https://www.assessform.edu.au/Exemplar/1,806721ac-d064-463c-bf9e-97136a0b8b94
Spelling Year 9,9,Spelling,Normal,PD1,1,PD,10,Spelling,Descriptor #1,3,1,,IGO,AS,https://www.assessform.edu.au/Exemplar/1,806721ac-d064-463c-bf9e-97136a0b8b94
Numeracy Year 9,9,Numeracy,Normal,CA2,2,CA,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,80774671-1e6c-4fc5-a202-27f19b4461d5
Numeracy Year 9,9,Numeracy,Normal,F1,1,F,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,8096e5c4-8fa5-4115-a3aa-6ae8eaa164ab
Numeracy Year 9,9,Numeracy,Normal,F1,1,F,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,8096e5c4-8fa5-4115-a3aa-6ae8eaa164ab
Reading Year 9,9,Reading,Normal,C1,1,C,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,809c07e1-d74b-4004-9630-c8b57b937688
Reading Year 9,9,Reading,Normal,C1,1,C,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,809c07e1-d74b-4004-9630-c8b57b937688
Reading Year 5,5,Reading,Normal,A1,1,A,15,Letters,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,80acbb8d-eb87-47d2-ab73-9ff1cd49c29d
Reading Year 5,5,Reading,Normal,A1,1,A,15,Letters,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,80acbb8d-eb87-47d2-ab73-9ff1cd49c29d
Reading Year 5,5,Reading,Normal,A3,3,A,15,Letters,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,80acbb8d-eb87-47d2-ab73-9ff1cd49c29d
Reading Year 5,5,Reading,Normal,A3,3,A,15,Letters,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,80acbb8d-eb87-47d2-ab73-9ff1cd49c29d
Reading Year 3,3,Reading,Normal,D1,1,D,13,Letters,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,80acbb8d-eb87-47d2-ab73-9ff1cd49c29d
Reading Year 3,3,Reading,Normal,D1,1,D,13,Letters,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,80acbb8d-eb87-47d2-ab73-9ff1cd49c29d
Numeracy Year 5,5,Numeracy,Normal,E1,1,E,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,80b0fa77-295c-46f7-8652-70c20830404a
Numeracy Year 5,5,Numeracy,Normal,E1,1,E,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,80b0fa77-295c-46f7-8652-70c20830404a
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,80c3dd70-6ae3-47cc-9a25-bf534bc6d4aa
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,80c3dd70-6ae3-47cc-9a25-bf534bc6d4aa
Numeracy Year 9,9,Numeracy,Normal,E1,1,E,16,Numbers,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,80c49c64-c96f-4f63-8478-82b5fb12da8d
Numeracy Year 9,9,Numeracy,Normal,E1,1,E,16,Numbers,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,80c49c64-c96f-4f63-8478-82b5fb12da8d
Reading Year 9,9,Reading,Normal,C1,1,C,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,80d48eb2-bb27-4ee8-9c10-4ba19b9d2f54
Reading Year 9,9,Reading,Normal,C1,1,C,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,80d48eb2-bb27-4ee8-9c10-4ba19b9d2f54
Numeracy Year 5,5,Numeracy,Normal,CA1,1,CA,15,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,80f67635-839a-4fa1-bf1e-d7f26f98e477
Numeracy Year 5,5,Numeracy,Normal,CA1,1,CA,15,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,80f67635-839a-4fa1-bf1e-d7f26f98e477
Numeracy Year 3,3,Numeracy,Normal,CA1,1,CA,13,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,80f67635-839a-4fa1-bf1e-d7f26f98e477
Numeracy Year 3,3,Numeracy,Normal,CA1,1,CA,13,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,80f67635-839a-4fa1-bf1e-d7f26f98e477
Spelling Year 7,7,Spelling,Normal,SA2,2,SA,6,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,811d5dd1-1ee6-4b39-9579-2a157a07c986
Spelling Year 7,7,Spelling,Normal,SA2,2,SA,6,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,811d5dd1-1ee6-4b39-9579-2a157a07c986
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,811f8b6f-0bfb-4bbb-b7ee-36409c332702
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,811f8b6f-0bfb-4bbb-b7ee-36409c332702
Numeracy Year 9,9,Numeracy,Normal,CA1,1,CA,16,Numbers,Descriptor #1,3,1,,IGGM,AS,https://www.assessform.edu.au/Exemplar/1,813c278e-b434-402e-84d1-52ac4af8c96d
Numeracy Year 9,9,Numeracy,Normal,CA1,1,CA,16,Numbers,Descriptor #1,3,1,,IGGM,AS,https://www.assessform.edu.au/Exemplar/1,813c278e-b434-402e-84d1-52ac4af8c96d
Reading Year 5,5,Reading,Normal,A2,2,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,814b8b4a-8ed4-4a56-ac4c-9dd9ba1ce228
Reading Year 5,5,Reading,Normal,A2,2,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,814b8b4a-8ed4-4a56-ac4c-9dd9ba1ce228
Spelling Year 7,7,Spelling,Normal,SB2,2,SB,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,81604e95-c3a3-4ea6-b4f0-53813ac9c8ef
Spelling Year 7,7,Spelling,Normal,SB2,2,SB,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,81604e95-c3a3-4ea6-b4f0-53813ac9c8ef
Reading Year 5,5,Reading,Normal,A2,2,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,81632a0a-e9a6-403b-b225-5cfbb3143dd5
Reading Year 5,5,Reading,Normal,A2,2,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,81632a0a-e9a6-403b-b225-5cfbb3143dd5
Spelling Year 5,5,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,81675e74-572d-41da-b0cf-602d0ac66e40
Spelling Year 5,5,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,81675e74-572d-41da-b0cf-602d0ac66e40
Numeracy Year 5,5,Numeracy,Normal,B1,1,B,15,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,816c6e44-da09-4bea-8194-f74f87e79d2f
Numeracy Year 5,5,Numeracy,Normal,B1,1,B,15,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,816c6e44-da09-4bea-8194-f74f87e79d2f
Reading Year 5,5,Reading,Normal,B1,1,B,15,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,816c9b17-4540-4c6d-a209-ce5a1cf1db27
Reading Year 5,5,Reading,Normal,B1,1,B,15,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,816c9b17-4540-4c6d-a209-ce5a1cf1db27
Reading Year 3,3,Reading,Normal,E1,1,E,13,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,816c9b17-4540-4c6d-a209-ce5a1cf1db27
Reading Year 3,3,Reading,Normal,E1,1,E,13,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,816c9b17-4540-4c6d-a209-ce5a1cf1db27
Spelling Year 3,3,Spelling,Normal,SD2,2,SD,9,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,817f12dc-e4c0-47dd-91ab-bc70204eede1
Spelling Year 3,3,Spelling,Normal,SD2,2,SD,9,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,817f12dc-e4c0-47dd-91ab-bc70204eede1
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,81b3a873-f031-45bf-8a3d-de18812f3362
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,81b3a873-f031-45bf-8a3d-de18812f3362
Spelling Year 7,7,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,81ba14eb-9c16-4aa2-9492-cd4e1d2b4bae
Spelling Year 7,7,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,81ba14eb-9c16-4aa2-9492-cd4e1d2b4bae
Numeracy Year 7,7,Numeracy,Normal,E2,2,E,16,Numbers,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,81eb9c3c-5dc6-4138-ba43-8aaf3319b6fe
Numeracy Year 7,7,Numeracy,Normal,E2,2,E,16,Numbers,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,81eb9c3c-5dc6-4138-ba43-8aaf3319b6fe
Numeracy Year 9,9,Numeracy,Normal,F1,1,F,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,82324bfe-8cc3-4698-a41b-4c7620f0287c
Numeracy Year 9,9,Numeracy,Normal,F1,1,F,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,82324bfe-8cc3-4698-a41b-4c7620f0287c
Reading Year 7,7,Reading,Normal,B2,2,B,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,82622ac8-7259-4f5d-a60d-163ded5a29e9
Reading Year 7,7,Reading,Normal,B2,2,B,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,82622ac8-7259-4f5d-a60d-163ded5a29e9
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,8263daa8-57a8-4813-9b2c-9cb66ea9d555
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,8263daa8-57a8-4813-9b2c-9cb66ea9d555
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,82723c7a-7624-4c30-8a8d-2868f530ff31
